Order_ID,Customer_ID,Order_Date,Product,Category,Quantity,Price,City,Total_Amount
ORD16738,CUST04021,16-11-2023,Tablet,Electronics,2,15326,Chennai,30652
ORD16739,CUST03862,02-02-2023,Headphones,Electronics,3,31950,Pune,95850
ORD16740,CUST03695,06-02-2022,Shoes,Fashion,3,1581,Delhi,4743
ORD16741,CUST03371,29-08-2023,Shoes,Fashion,2,43972,Bangalore,87944
ORD16742,CUST00150,07-08-2022,Headphones,Electronics,2,17287,Bangalore,34574
ORD16743,CUST02854,13-05-2023,Mobile,Electronics,2,46923,Delhi,93846
ORD16744,CUST01734,19-06-2022,Laptop,Electronics,4,13331,Chennai,53324
ORD16745,CUST04753,07-05-2022,Tablet,Electronics,2,14407,Mumbai,28814
ORD16746,CUST04249,04-05-2023,T-shirt,Fashion,5,11956,Hyderabad,59780
ORD16747,CUST04558,06-11-2022,T-shirt,Fashion,1,12952,Bangalore,12952
ORD16748,CUST02481,19-10-2022,Headphones,Electronics,5,43055,Delhi,215275
ORD16749,CUST00405,12-11-2022,Laptop,Electronics,4,17306,Mumbai,69224
ORD16750,CUST03520,22-01-2022,T-shirt,Fashion,5,33677,Chennai,168385
ORD16751,CUST03443,27-02-2022,Headphones,Electronics,2,22989,Hyderabad,45978
ORD16752,CUST02368,10-06-2022,Headphones,Electronics,2,46389,Bangalore,92778
ORD16753,CUST04054,18-09-2023,Mobile,Electronics,5,40570,Pune,202850
ORD16754,CUST00500,06-09-2023,Shoes,Fashion,4,35159,Hyderabad,140636
ORD16755,CUST01258,29-03-2022,Headphones,Electronics,4,4234,Chennai,16936
ORD16756,CUST01279,02-09-2022,Shoes,Fashion,5,25809,Mumbai,129045
ORD16757,CUST03409,19-04-2023,Headphones,Electronics,3,2603,Mumbai,7809
ORD16758,CUST04590,28-03-2023,Watch,Fashion,4,47972,Delhi,191888
ORD16759,CUST03794,20-06-2022,Shoes,Fashion,3,27574,Delhi,82722
ORD16760,CUST01358,27-01-2023,Shoes,Fashion,3,48913,Pune,146739
ORD16761,CUST00427,16-01-2023,Camera,Electronics,5,41185,Bangalore,205925
ORD16762,CUST04120,09-10-2022,Mobile,Electronics,1,11936,Mumbai,11936
ORD16763,CUST04301,08-10-2022,Mobile,Electronics,3,16248,Chennai,48744
ORD16764,CUST04585,30-01-2022,Tablet,Electronics,3,28887,Delhi,86661
ORD16765,CUST03610,05-02-2023,Watch,Fashion,1,20344,Bangalore,20344
ORD16766,CUST01316,18-02-2022,Laptop,Electronics,4,7057,Delhi,28228
ORD16767,CUST00147,17-12-2023,T-shirt,Fashion,5,18640,Bangalore,93200
ORD16768,CUST04386,21-06-2022,Shoes,Fashion,2,45864,Pune,91728
ORD16769,CUST00935,07-02-2023,Laptop,Electronics,1,28783,Bangalore,28783
ORD16770,CUST01214,21-01-2022,Headphones,Electronics,1,49466,Pune,49466
ORD16771,CUST03556,02-09-2023,T-shirt,Fashion,2,39915,Delhi,79830
ORD16772,CUST00556,28-04-2023,Headphones,Electronics,5,14084,Hyderabad,70420
ORD16773,CUST02948,19-12-2023,Mobile,Electronics,1,31247,Hyderabad,31247
ORD16774,CUST02124,28-10-2023,Laptop,Electronics,5,24978,Mumbai,124890
ORD16775,CUST03639,03-09-2023,Mobile,Electronics,5,28730,Mumbai,143650
ORD16776,CUST02205,17-04-2022,Mobile,Electronics,1,38568,Chennai,38568
ORD16777,CUST01889,14-02-2023,Mobile,Electronics,1,6709,Pune,6709
ORD16778,CUST04143,26-02-2023,Laptop,Electronics,3,18341,Chennai,55023
ORD16779,CUST01080,09-03-2022,Shoes,Fashion,2,23531,Pune,47062
ORD16780,CUST03348,29-05-2022,Laptop,Electronics,3,37006,Chennai,111018
ORD16781,CUST01525,12-12-2022,T-shirt,Fashion,1,18896,Mumbai,18896
ORD16782,CUST00538,26-01-2023,Laptop,Electronics,3,12480,Delhi,37440
ORD16783,CUST02122,09-12-2023,Shoes,Fashion,2,3062,Pune,6124
ORD16784,CUST00392,15-09-2022,Tablet,Electronics,4,2332,Bangalore,9328
ORD16785,CUST00242,09-03-2022,Watch,Fashion,4,31390,Delhi,125560
ORD16786,CUST03064,04-05-2022,Watch,Fashion,5,7416,Delhi,37080
ORD16787,CUST02287,11-05-2023,Camera,Electronics,3,17778,Pune,53334
ORD16788,CUST00276,08-12-2022,Watch,Fashion,4,24742,Chennai,98968
ORD16789,CUST04603,31-07-2023,Mobile,Electronics,5,32086,Delhi,160430
ORD16790,CUST03047,21-08-2023,Tablet,Electronics,3,36467,Hyderabad,109401
ORD16791,CUST00302,25-07-2023,Camera,Electronics,5,3523,Chennai,17615
ORD16792,CUST01761,19-11-2023,Laptop,Electronics,4,18200,Bangalore,72800
ORD16793,CUST00264,27-01-2022,Mobile,Electronics,2,14757,Hyderabad,29514
ORD16794,CUST00096,24-07-2022,Camera,Electronics,5,37147,Chennai,185735
ORD16795,CUST02773,26-01-2023,Tablet,Electronics,2,22272,Pune,44544
ORD16796,CUST02142,13-07-2023,Shoes,Fashion,1,42625,Pune,42625
ORD16797,CUST01902,17-02-2022,T-shirt,Fashion,1,20863,Delhi,20863
ORD16798,CUST01367,27-11-2023,Shoes,Fashion,1,15069,Delhi,15069
ORD16799,CUST03401,12-06-2023,Camera,Electronics,4,24962,Pune,99848
ORD16800,CUST01335,20-01-2023,Watch,Fashion,5,19949,Hyderabad,99745
ORD16801,CUST01925,02-07-2023,Tablet,Electronics,4,5586,Chennai,22344
ORD16802,CUST02168,20-03-2022,Laptop,Electronics,4,23540,Bangalore,94160
ORD16803,CUST04918,04-08-2023,Mobile,Electronics,4,30210,Mumbai,120840
ORD16804,CUST03503,08-07-2022,Mobile,Electronics,1,40919,Pune,40919
ORD16805,CUST00991,02-06-2022,Mobile,Electronics,2,29014,Mumbai,58028
ORD16806,CUST00184,20-07-2023,Headphones,Electronics,1,35237,Pune,35237
ORD16807,CUST03955,17-02-2023,Headphones,Electronics,5,20559,Mumbai,102795
ORD16808,CUST01452,16-02-2022,Mobile,Electronics,3,49606,Hyderabad,148818
ORD16809,CUST02159,03-04-2022,Watch,Fashion,5,37364,Hyderabad,186820
ORD16810,CUST00467,19-06-2022,Mobile,Electronics,5,6634,Chennai,33170
ORD16811,CUST02267,21-06-2023,Mobile,Electronics,3,14809,Chennai,44427
ORD16812,CUST04103,29-10-2022,Tablet,Electronics,2,24712,Hyderabad,49424
ORD16813,CUST04060,29-11-2022,Mobile,Electronics,1,35154,Delhi,35154
ORD16814,CUST04292,08-12-2022,T-shirt,Fashion,5,13615,Bangalore,68075
ORD16815,CUST03008,08-03-2022,Shoes,Fashion,5,19565,Hyderabad,97825
ORD16816,CUST00225,21-02-2023,Laptop,Electronics,3,13425,Bangalore,40275
ORD16817,CUST00047,01-02-2022,Tablet,Electronics,1,28777,Chennai,28777
ORD16818,CUST03755,14-09-2023,Shoes,Fashion,1,3368,Hyderabad,3368
ORD16819,CUST04704,26-12-2023,Tablet,Electronics,1,40025,Mumbai,40025
ORD16820,CUST00411,13-03-2023,Watch,Fashion,3,37064,Mumbai,111192
ORD16821,CUST02631,25-11-2023,Camera,Electronics,5,6311,Mumbai,31555
ORD16822,CUST02421,09-12-2022,Tablet,Electronics,2,28901,Hyderabad,57802
ORD16823,CUST02236,30-11-2023,Camera,Electronics,5,9930,Chennai,49650
ORD16824,CUST01141,30-09-2022,Mobile,Electronics,5,8064,Chennai,40320
ORD16825,CUST04348,09-10-2023,Camera,Electronics,3,16481,Delhi,49443
ORD16826,CUST02695,20-04-2023,Laptop,Electronics,5,26089,Chennai,130445
ORD16827,CUST04895,01-08-2023,T-shirt,Fashion,3,18711,Bangalore,56133
ORD16828,CUST02282,30-10-2023,Shoes,Fashion,4,4191,Pune,16764
ORD16829,CUST02630,02-11-2023,Shoes,Fashion,1,43695,Chennai,43695
ORD16830,CUST00855,24-10-2022,Headphones,Electronics,2,46680,Pune,93360
ORD16831,CUST01511,08-02-2022,Camera,Electronics,2,35078,Delhi,70156
ORD16832,CUST03894,31-10-2022,Watch,Fashion,3,26090,Hyderabad,78270
ORD16833,CUST02742,24-09-2023,Watch,Fashion,4,48990,Hyderabad,195960
ORD16834,CUST01924,22-10-2023,Tablet,Electronics,1,15503,Pune,15503
ORD16835,CUST00966,28-12-2023,Laptop,Electronics,3,18548,Bangalore,55644
ORD16836,CUST01654,28-08-2023,Camera,Electronics,3,48885,Chennai,146655
ORD16837,CUST04234,22-07-2022,Camera,Electronics,4,26016,Pune,104064
ORD16838,CUST00021,15-03-2023,Headphones,Electronics,1,26741,Bangalore,26741
ORD16839,CUST02686,24-06-2023,Watch,Fashion,4,12071,Chennai,48284
ORD16840,CUST00168,16-10-2023,Tablet,Electronics,4,1959,Delhi,7836
ORD16841,CUST02074,09-01-2023,Watch,Fashion,5,8759,Chennai,43795
ORD16842,CUST01895,24-09-2022,Camera,Electronics,2,25525,Hyderabad,51050
ORD16843,CUST04136,19-05-2023,Headphones,Electronics,5,19740,Chennai,98700
ORD16844,CUST03996,15-04-2022,Watch,Fashion,5,11872,Delhi,59360
ORD16845,CUST02911,29-04-2022,Shoes,Fashion,4,15848,Hyderabad,63392
ORD16846,CUST04108,01-09-2023,Headphones,Electronics,5,9302,Bangalore,46510
ORD16847,CUST04760,13-02-2023,T-shirt,Fashion,3,13862,Bangalore,41586
ORD16848,CUST04401,09-11-2022,Watch,Fashion,2,19469,Pune,38938
ORD16849,CUST03622,10-09-2023,Watch,Fashion,3,37076,Mumbai,111228
ORD16850,CUST00597,15-12-2022,Watch,Fashion,4,29868,Delhi,119472
ORD16851,CUST00542,18-08-2023,Laptop,Electronics,4,6471,Chennai,25884
ORD16852,CUST02261,22-08-2023,Mobile,Electronics,4,43996,Hyderabad,175984
ORD16853,CUST03767,10-02-2023,Tablet,Electronics,3,46301,Pune,138903
ORD16854,CUST00413,16-01-2023,Laptop,Electronics,5,36523,Chennai,182615
ORD16855,CUST01522,03-02-2023,Shoes,Fashion,5,31046,Bangalore,155230
ORD16856,CUST04170,06-02-2022,Watch,Fashion,5,7514,Delhi,37570
ORD16857,CUST03025,19-09-2022,Camera,Electronics,2,21664,Pune,43328
ORD16858,CUST01749,15-02-2022,T-shirt,Fashion,2,41025,Delhi,82050
ORD16859,CUST04737,03-08-2023,Mobile,Electronics,3,34824,Bangalore,104472
ORD16860,CUST03302,11-12-2022,Shoes,Fashion,4,29596,Mumbai,118384
ORD16861,CUST01742,28-12-2023,Headphones,Electronics,4,25262,Chennai,101048
ORD16862,CUST04931,20-12-2023,Watch,Fashion,2,19109,Hyderabad,38218
ORD16863,CUST01235,05-03-2023,T-shirt,Fashion,3,11611,Chennai,34833
ORD16864,CUST01839,13-06-2022,Headphones,Electronics,1,33287,Chennai,33287
ORD16865,CUST03328,27-01-2022,Mobile,Electronics,5,18748,Pune,93740
ORD16866,CUST01466,03-09-2022,Tablet,Electronics,1,12879,Chennai,12879
ORD16867,CUST04628,16-09-2023,Shoes,Fashion,2,28352,Hyderabad,56704
ORD16868,CUST00960,05-12-2023,Laptop,Electronics,1,19425,Delhi,19425
ORD16869,CUST01660,13-11-2022,Mobile,Electronics,2,12025,Pune,24050
ORD16870,CUST01469,23-10-2023,Headphones,Electronics,3,45434,Mumbai,136302
ORD16871,CUST03109,03-02-2023,Headphones,Electronics,2,35618,Pune,71236
ORD16872,CUST00546,12-05-2023,Camera,Electronics,3,43452,Chennai,130356
ORD16873,CUST04842,07-11-2023,Mobile,Electronics,5,15318,Bangalore,76590
ORD16874,CUST04198,07-02-2022,T-shirt,Fashion,3,12715,Hyderabad,38145
ORD16875,CUST04538,11-06-2023,Shoes,Fashion,3,10640,Chennai,31920
ORD16876,CUST00080,24-01-2022,T-shirt,Fashion,3,25273,Hyderabad,75819
ORD16877,CUST04094,20-08-2022,Watch,Fashion,4,26012,Delhi,104048
ORD16878,CUST00335,25-04-2023,Headphones,Electronics,2,15252,Delhi,30504
ORD16879,CUST01581,17-01-2022,Laptop,Electronics,4,40884,Mumbai,163536
ORD16880,CUST01052,24-09-2022,Mobile,Electronics,5,4337,Hyderabad,21685
ORD16881,CUST03907,24-02-2022,T-shirt,Fashion,4,17222,Pune,68888
ORD16882,CUST04228,27-05-2022,Laptop,Electronics,3,49060,Bangalore,147180
ORD16883,CUST00645,30-12-2023,T-shirt,Fashion,1,47142,Delhi,47142
ORD16884,CUST01918,14-05-2023,Watch,Fashion,4,16367,Mumbai,65468
ORD16885,CUST00422,12-08-2023,Laptop,Electronics,5,24485,Hyderabad,122425
ORD16886,CUST01119,30-01-2022,Tablet,Electronics,4,11260,Delhi,45040
ORD16887,CUST01811,19-10-2023,Watch,Fashion,2,47457,Pune,94914
ORD16888,CUST01002,10-10-2022,Mobile,Electronics,5,1277,Mumbai,6385
ORD16889,CUST04533,02-03-2022,T-shirt,Fashion,5,11248,Delhi,56240
ORD16890,CUST02334,03-01-2023,Headphones,Electronics,5,39997,Pune,199985
ORD16891,CUST04103,05-06-2023,Tablet,Electronics,3,36509,Delhi,109527
ORD16892,CUST02382,25-09-2022,Laptop,Electronics,3,34793,Pune,104379
ORD16893,CUST04317,15-05-2023,Mobile,Electronics,3,15858,Chennai,47574
ORD16894,CUST04563,01-09-2023,Laptop,Electronics,3,26558,Hyderabad,79674
ORD16895,CUST02627,08-07-2023,T-shirt,Fashion,3,6726,Hyderabad,20178
ORD16896,CUST04044,27-11-2023,Mobile,Electronics,3,23159,Delhi,69477
ORD16897,CUST01557,24-12-2022,Watch,Fashion,3,22945,Chennai,68835
ORD16898,CUST01475,30-12-2023,Mobile,Electronics,3,15481,Bangalore,46443
ORD16899,CUST04850,04-09-2023,Laptop,Electronics,4,23906,Delhi,95624
ORD16900,CUST02364,21-05-2023,Mobile,Electronics,1,39096,Hyderabad,39096
ORD16901,CUST00882,16-01-2022,Tablet,Electronics,3,37721,Pune,113163
ORD16902,CUST02843,06-07-2022,Mobile,Electronics,4,18273,Pune,73092
ORD16903,CUST01269,10-12-2022,T-shirt,Fashion,4,41295,Delhi,165180
ORD16904,CUST04484,06-09-2022,Shoes,Fashion,4,44666,Pune,178664
ORD16905,CUST02626,20-01-2023,Laptop,Electronics,3,17915,Mumbai,53745
ORD16906,CUST04297,20-07-2023,Shoes,Fashion,1,40140,Chennai,40140
ORD16907,CUST04633,19-03-2023,T-shirt,Fashion,3,39125,Bangalore,117375
ORD16908,CUST01099,23-04-2022,Camera,Electronics,2,20848,Delhi,41696
ORD16909,CUST03204,08-09-2023,Watch,Fashion,5,20791,Bangalore,103955
ORD16910,CUST04146,20-05-2022,Watch,Fashion,4,39749,Bangalore,158996
ORD16911,CUST01204,17-09-2023,Tablet,Electronics,3,21390,Delhi,64170
ORD16912,CUST00779,18-07-2023,Tablet,Electronics,1,21610,Mumbai,21610
ORD16913,CUST01571,24-01-2022,Tablet,Electronics,3,8270,Mumbai,24810
ORD16914,CUST03722,22-11-2023,Watch,Fashion,4,24328,Hyderabad,97312
ORD16915,CUST01585,26-06-2022,Laptop,Electronics,4,23659,Chennai,94636
ORD16916,CUST02185,21-04-2022,Mobile,Electronics,5,30319,Chennai,151595
ORD16917,CUST04481,28-11-2022,Headphones,Electronics,5,25654,Hyderabad,128270
ORD16918,CUST00095,24-09-2023,Tablet,Electronics,5,1734,Hyderabad,8670
ORD16919,CUST04680,13-06-2023,Watch,Fashion,3,47479,Bangalore,142437
ORD16920,CUST00396,01-10-2023,T-shirt,Fashion,2,16121,Bangalore,32242
ORD16921,CUST00756,23-06-2022,Mobile,Electronics,4,11837,Delhi,47348
ORD16922,CUST01245,17-04-2022,Shoes,Fashion,1,35679,Chennai,35679
ORD16923,CUST04903,30-10-2023,Camera,Electronics,2,27209,Pune,54418
ORD16924,CUST02325,06-09-2023,Watch,Fashion,4,12120,Chennai,48480
ORD16925,CUST04265,10-09-2023,Watch,Fashion,1,15803,Chennai,15803
ORD16926,CUST00661,13-11-2023,Mobile,Electronics,4,8696,Hyderabad,34784
ORD16927,CUST04747,29-05-2022,Camera,Electronics,5,1812,Hyderabad,9060
ORD16928,CUST00652,18-02-2022,Headphones,Electronics,2,32760,Hyderabad,65520
ORD16929,CUST00617,19-06-2023,Camera,Electronics,2,22886,Bangalore,45772
ORD16930,CUST04922,07-05-2023,Headphones,Electronics,1,20164,Delhi,20164
ORD16931,CUST00460,20-04-2022,Headphones,Electronics,1,37186,Hyderabad,37186
ORD16932,CUST00671,03-08-2022,Tablet,Electronics,5,31516,Pune,157580
ORD16933,CUST02640,01-09-2022,T-shirt,Fashion,3,45763,Delhi,137289
ORD16934,CUST02750,17-04-2023,Camera,Electronics,3,5120,Chennai,15360
ORD16935,CUST03254,26-06-2023,Camera,Electronics,4,46170,Pune,184680
ORD16936,CUST00389,16-05-2022,Tablet,Electronics,5,10467,Hyderabad,52335
ORD16937,CUST03587,16-01-2022,Laptop,Electronics,4,17066,Chennai,68264
ORD16938,CUST02786,20-09-2023,Shoes,Fashion,1,33593,Bangalore,33593
ORD16939,CUST00976,11-01-2022,Mobile,Electronics,2,3619,Chennai,7238
ORD16940,CUST04810,01-12-2022,Headphones,Electronics,2,10200,Hyderabad,20400
ORD16941,CUST00430,15-04-2022,Camera,Electronics,5,7358,Pune,36790
ORD16942,CUST01244,01-05-2022,Camera,Electronics,3,2734,Chennai,8202
ORD16943,CUST04516,28-05-2022,Shoes,Fashion,2,24781,Mumbai,49562
ORD16944,CUST03437,05-05-2022,Mobile,Electronics,3,34007,Bangalore,102021
ORD16945,CUST00158,04-02-2023,Laptop,Electronics,1,45421,Hyderabad,45421
ORD16946,CUST01974,03-05-2022,T-shirt,Fashion,2,9741,Delhi,19482
ORD16947,CUST03019,29-01-2023,Tablet,Electronics,5,48655,Hyderabad,243275
ORD16948,CUST03455,07-01-2022,Shoes,Fashion,2,1859,Chennai,3718
ORD16949,CUST02437,16-01-2023,Headphones,Electronics,2,48338,Delhi,96676
ORD16950,CUST01707,05-12-2023,Watch,Fashion,1,17341,Pune,17341
ORD16951,CUST01049,24-03-2022,Headphones,Electronics,4,36685,Bangalore,146740
ORD16952,CUST04935,28-11-2023,Mobile,Electronics,3,45210,Pune,135630
ORD16953,CUST00436,16-09-2023,Mobile,Electronics,5,45272,Mumbai,226360
ORD16954,CUST02665,23-11-2023,Mobile,Electronics,2,42277,Mumbai,84554
ORD16955,CUST04860,29-06-2022,T-shirt,Fashion,1,16941,Hyderabad,16941
ORD16956,CUST02383,04-11-2022,Headphones,Electronics,5,41348,Bangalore,206740
ORD16957,CUST00875,28-05-2023,Watch,Fashion,3,25245,Bangalore,75735
ORD16958,CUST02474,09-05-2023,Mobile,Electronics,2,6322,Pune,12644
ORD16959,CUST01948,12-01-2023,Shoes,Fashion,5,8045,Chennai,40225
ORD16960,CUST01235,17-12-2022,Mobile,Electronics,3,45143,Chennai,135429
ORD16961,CUST04575,19-08-2023,Laptop,Electronics,3,9245,Delhi,27735
ORD16962,CUST01994,02-06-2023,Mobile,Electronics,3,17729,Pune,53187
ORD16963,CUST04614,05-03-2023,Shoes,Fashion,2,34468,Bangalore,68936
ORD16964,CUST00139,15-01-2022,Camera,Electronics,2,11417,Hyderabad,22834
ORD16965,CUST04117,04-12-2022,Headphones,Electronics,2,11099,Delhi,22198
ORD16966,CUST01198,29-08-2022,T-shirt,Fashion,3,15368,Hyderabad,46104
ORD16967,CUST02794,30-08-2022,T-shirt,Fashion,4,1912,Chennai,7648
ORD16968,CUST03884,21-12-2023,Mobile,Electronics,2,37180,Hyderabad,74360
ORD16969,CUST04989,17-03-2023,T-shirt,Fashion,3,29345,Mumbai,88035
ORD16970,CUST04144,04-08-2023,Shoes,Fashion,4,40741,Pune,162964
ORD16971,CUST00662,15-09-2022,Laptop,Electronics,3,48602,Chennai,145806
ORD16972,CUST02409,26-08-2023,Watch,Fashion,4,2460,Chennai,9840
ORD16973,CUST01991,18-10-2022,Tablet,Electronics,5,14617,Hyderabad,73085
ORD16974,CUST03206,09-05-2023,Mobile,Electronics,1,34366,Delhi,34366
ORD16975,CUST01445,09-06-2022,Camera,Electronics,3,38388,Mumbai,115164
ORD16976,CUST02007,22-06-2023,Mobile,Electronics,1,9634,Bangalore,9634
ORD16977,CUST00029,24-10-2022,Mobile,Electronics,3,28961,Mumbai,86883
ORD16978,CUST04031,14-10-2022,Watch,Fashion,2,14823,Delhi,29646
ORD16979,CUST04684,08-06-2023,Tablet,Electronics,2,26457,Mumbai,52914
ORD16980,CUST02942,14-10-2022,Laptop,Electronics,2,45955,Bangalore,91910
ORD16981,CUST00957,04-09-2022,T-shirt,Fashion,5,21126,Pune,105630
ORD16982,CUST02039,25-01-2023,Shoes,Fashion,4,35555,Pune,142220
ORD16983,CUST04670,12-12-2023,Mobile,Electronics,5,26060,Bangalore,130300
ORD16984,CUST00660,06-09-2022,Headphones,Electronics,1,43029,Mumbai,43029
ORD16985,CUST04583,20-03-2023,Headphones,Electronics,5,26489,Pune,132445
ORD16986,CUST00663,16-02-2023,Tablet,Electronics,1,26397,Pune,26397
ORD16987,CUST04455,26-06-2023,Shoes,Fashion,4,25968,Pune,103872
ORD16988,CUST04508,14-02-2023,Watch,Fashion,2,14748,Bangalore,29496
ORD16989,CUST03868,22-07-2023,Headphones,Electronics,4,14585,Pune,58340
ORD16990,CUST00355,07-04-2023,Headphones,Electronics,1,32094,Bangalore,32094
ORD16991,CUST03220,02-04-2022,T-shirt,Fashion,1,48783,Pune,48783
ORD16992,CUST02630,02-05-2023,T-shirt,Fashion,5,19360,Pune,96800
ORD16993,CUST02944,01-03-2022,T-shirt,Fashion,4,16809,Delhi,67236
ORD16994,CUST03399,06-05-2023,Watch,Fashion,5,29972,Delhi,149860
ORD16995,CUST00885,05-11-2023,Tablet,Electronics,3,9336,Hyderabad,28008
ORD16996,CUST03189,20-08-2023,Tablet,Electronics,5,11017,Mumbai,55085
ORD16997,CUST03894,21-02-2022,Shoes,Fashion,1,2674,Pune,2674
ORD16998,CUST00558,29-05-2022,Laptop,Electronics,4,8771,Hyderabad,35084
ORD16999,CUST02240,22-09-2022,Mobile,Electronics,1,17516,Mumbai,17516
ORD17000,CUST02378,19-11-2022,Shoes,Fashion,2,5740,Delhi,11480
ORD17001,CUST01591,30-12-2023,Laptop,Electronics,3,30399,Mumbai,91197
ORD17002,CUST02756,13-04-2022,Camera,Electronics,3,25048,Hyderabad,75144
ORD17003,CUST04051,24-02-2023,Tablet,Electronics,5,4743,Mumbai,23715
ORD17004,CUST02998,20-04-2022,Camera,Electronics,3,16656,Hyderabad,49968
ORD17005,CUST03778,25-05-2023,Watch,Fashion,4,38659,Mumbai,154636
ORD17006,CUST02594,15-10-2022,Mobile,Electronics,1,48179,Delhi,48179
ORD17007,CUST04779,07-04-2022,Watch,Fashion,4,49551,Delhi,198204
ORD17008,CUST04228,19-08-2022,Watch,Fashion,1,11474,Bangalore,11474
ORD17009,CUST00941,11-10-2023,Laptop,Electronics,2,24640,Delhi,49280
ORD17010,CUST03729,28-02-2022,Mobile,Electronics,3,26372,Bangalore,79116
ORD17011,CUST02858,18-06-2023,Watch,Fashion,1,11738,Bangalore,11738
ORD17012,CUST03684,01-06-2023,T-shirt,Fashion,3,16670,Hyderabad,50010
ORD17013,CUST03253,26-10-2022,Laptop,Electronics,5,34790,Chennai,173950
ORD17014,CUST03652,05-11-2022,Mobile,Electronics,1,25494,Bangalore,25494
ORD17015,CUST02524,05-10-2023,Laptop,Electronics,4,27883,Chennai,111532
ORD17016,CUST01869,03-07-2022,Tablet,Electronics,2,6934,Pune,13868
ORD17017,CUST02539,18-04-2022,Watch,Fashion,5,17880,Pune,89400
ORD17018,CUST04121,16-08-2023,Headphones,Electronics,4,10785,Mumbai,43140
ORD17019,CUST01530,08-08-2022,Mobile,Electronics,2,22750,Mumbai,45500
ORD17020,CUST03490,24-04-2022,Watch,Fashion,3,10710,Hyderabad,32130
ORD17021,CUST00641,23-10-2023,Laptop,Electronics,1,7614,Pune,7614
ORD17022,CUST01999,16-08-2023,Camera,Electronics,5,24862,Hyderabad,124310
ORD17023,CUST01283,05-07-2022,Watch,Fashion,4,20224,Pune,80896
ORD17024,CUST02112,07-06-2023,Laptop,Electronics,4,22622,Mumbai,90488
ORD17025,CUST02684,11-08-2023,Shoes,Fashion,5,4313,Mumbai,21565
ORD17026,CUST02442,07-03-2023,Tablet,Electronics,3,11997,Delhi,35991
ORD17027,CUST03775,20-12-2023,Laptop,Electronics,1,7327,Mumbai,7327
ORD17028,CUST01220,15-01-2022,Mobile,Electronics,5,10809,Chennai,54045
ORD17029,CUST04615,02-09-2023,Shoes,Fashion,3,33164,Pune,99492
ORD17030,CUST03251,11-09-2023,T-shirt,Fashion,4,38705,Bangalore,154820
ORD17031,CUST03079,11-10-2023,Shoes,Fashion,5,42511,Delhi,212555
ORD17032,CUST04025,05-05-2022,T-shirt,Fashion,4,19484,Delhi,77936
ORD17033,CUST00662,09-10-2023,Laptop,Electronics,4,37777,Pune,151108
ORD17034,CUST03283,10-07-2023,Laptop,Electronics,4,8055,Delhi,32220
ORD17035,CUST03619,16-06-2023,T-shirt,Fashion,5,46891,Pune,234455
ORD17036,CUST00204,23-05-2022,Mobile,Electronics,3,7165,Mumbai,21495
ORD17037,CUST03779,14-11-2022,Shoes,Fashion,3,9231,Mumbai,27693
ORD17038,CUST00490,01-04-2023,Watch,Fashion,4,13338,Pune,53352
ORD17039,CUST03937,27-01-2022,Headphones,Electronics,2,42121,Chennai,84242
ORD17040,CUST03326,21-05-2023,Mobile,Electronics,5,10577,Chennai,52885
ORD17041,CUST02009,29-10-2022,Shoes,Fashion,5,30883,Hyderabad,154415
ORD17042,CUST02000,23-06-2023,T-shirt,Fashion,2,1503,Mumbai,3006
ORD17043,CUST00458,01-08-2022,Mobile,Electronics,3,46626,Pune,139878
ORD17044,CUST02834,27-10-2022,Mobile,Electronics,5,22950,Bangalore,114750
ORD17045,CUST03034,15-12-2023,T-shirt,Fashion,5,32583,Delhi,162915
ORD17046,CUST00479,10-10-2022,Headphones,Electronics,3,39375,Hyderabad,118125
ORD17047,CUST03839,04-02-2023,Mobile,Electronics,3,15734,Hyderabad,47202
ORD17048,CUST02431,05-11-2022,Laptop,Electronics,4,19227,Hyderabad,76908
ORD17049,CUST02399,14-06-2023,Shoes,Fashion,5,34540,Bangalore,172700
ORD17050,CUST01092,26-11-2023,Mobile,Electronics,5,14199,Pune,70995
ORD17051,CUST03288,20-05-2022,Laptop,Electronics,4,25167,Hyderabad,100668
ORD17052,CUST04964,27-12-2022,Mobile,Electronics,2,18860,Mumbai,37720
ORD17053,CUST02073,17-05-2023,Laptop,Electronics,5,28557,Mumbai,142785
ORD17054,CUST01629,29-06-2023,Shoes,Fashion,2,48820,Pune,97640
ORD17055,CUST01362,06-04-2022,T-shirt,Fashion,1,5359,Delhi,5359
ORD17056,CUST04116,28-10-2023,Watch,Fashion,5,36804,Delhi,184020
ORD17057,CUST00589,30-07-2023,Mobile,Electronics,3,13530,Mumbai,40590
ORD17058,CUST02831,14-07-2022,Watch,Fashion,3,36864,Delhi,110592
ORD17059,CUST03119,07-07-2022,Mobile,Electronics,1,27964,Mumbai,27964
ORD17060,CUST00643,28-07-2023,Laptop,Electronics,1,13323,Mumbai,13323
ORD17061,CUST03007,21-02-2023,T-shirt,Fashion,4,12436,Mumbai,49744
ORD17062,CUST01264,25-04-2022,T-shirt,Fashion,2,7310,Hyderabad,14620
ORD17063,CUST04480,04-05-2022,Watch,Fashion,1,40582,Pune,40582
ORD17064,CUST04656,06-07-2022,Watch,Fashion,4,25283,Delhi,101132
ORD17065,CUST04594,30-04-2022,Laptop,Electronics,3,33841,Pune,101523
ORD17066,CUST04941,13-02-2023,Headphones,Electronics,2,29603,Pune,59206
